test_id,message_length,sha256_bits_changed,esha256_bits_changed
7856,31,118,128
7857,32,137,126
7858,33,132,129
7859,34,119,128
7860,35,121,114
7861,36,114,127
7862,37,123,130
7863,38,121,116
7864,39,124,118
7865,40,121,120
7866,41,125,131
7867,42,138,138
7868,43,123,133
7869,44,129,141
7870,45,126,118
7871,46,140,123
7872,47,128,134
7873,48,127,125
7874,49,125,142
7875,50,136,111
7876,51,124,138
7877,52,141,132
7878,53,134,121
7879,54,124,141
7880,55,130,133
7881,56,133,130
7882,57,131,129
7883,58,131,140
7884,59,138,132
7885,60,110,122
7886,61,139,125
7887,62,117,132
7888,63,124,130
7889,64,125,125
7890,65,125,117
7891,66,138,132
7892,67,144,118
7893,68,135,132
7894,69,115,123
7895,70,123,130
7896,71,130,118
7897,72,116,140
7898,73,134,117
7899,74,122,124
7900,75,128,128
7901,76,136,129
7902,77,110,122
7903,78,124,117
7904,79,125,128
7905,80,121,130
7906,81,128,133
7907,82,130,132
7908,83,142,125
7909,84,134,133
7910,85,126,130
7911,86,136,140
7912,87,124,126
7913,88,120,150
7914,89,131,127
7915,90,133,127
7916,91,127,126
7917,92,115,138
7918,93,142,130
7919,94,148,131
7920,95,124,114
7921,96,113,140
7922,97,119,126
7923,98,134,124
7924,99,126,119
7925,100,129,126
7926,101,132,123
7927,102,135,121
7928,103,124,120
7929,104,130,128
7930,105,118,121
7931,106,136,125
7932,107,134,133
7933,108,134,122
7934,109,126,133
7935,110,132,131
7936,111,133,138
7937,112,128,134
7938,113,136,125
7939,114,126,136
7940,115,120,126
7941,116,117,117
7942,117,133,126
7943,118,116,134
7944,119,133,137
7945,120,131,127
7946,121,124,128
7947,122,123,138
7948,123,121,122
7949,124,129,126
7950,125,125,122
7951,126,107,113
7952,127,138,118
7953,16,128,126
7954,17,125,122
7955,18,132,118
7956,19,120,133
7957,20,124,125
7958,21,134,127
7959,22,121,130
7960,23,127,133
7961,24,126,124
7962,25,124,123
7963,26,122,137
7964,27,134,132
7965,28,135,136
7966,29,135,122
7967,30,125,139
7968,31,118,126
7969,32,135,98
7970,33,128,148
7971,34,134,126
7972,35,130,143
7973,36,124,122
7974,37,129,133
7975,38,137,138
7976,39,119,140
7977,40,123,139
7978,41,143,133
7979,42,129,137
7980,43,125,121
7981,44,136,127
7982,45,140,119
7983,46,126,114
7984,47,132,123
7985,48,120,127
7986,49,130,135
7987,50,130,132
7988,51,121,127
7989,52,130,123
7990,53,147,116
7991,54,142,118
7992,55,128,124
7993,56,126,120
7994,57,137,124
7995,58,131,128
7996,59,111,132
7997,60,125,116
7998,61,114,123
7999,62,129,121
8000,63,113,126
8001,64,121,125
8002,65,141,129
8003,66,135,126
8004,67,123,126
8005,68,127,130
8006,69,141,138
8007,70,114,119
8008,71,108,133
8009,72,129,120
8010,73,132,136
8011,74,116,123
8012,75,125,136
8013,76,124,123
8014,77,142,123
8015,78,135,124
8016,79,135,133
8017,80,130,125
8018,81,130,115
8019,82,114,134
8020,83,137,133
8021,84,121,137
8022,85,133,135
8023,86,133,137
8024,87,118,115
8025,88,121,133
8026,89,112,129
8027,90,112,121
8028,91,137,138
8029,92,132,128
8030,93,123,134
8031,94,124,135
8032,95,130,128
8033,96,130,133
8034,97,127,130
8035,98,122,127
8036,99,138,126
8037,100,125,132
8038,101,125,137
8039,102,133,132
8040,103,126,141
8041,104,132,128
8042,105,118,132
8043,106,127,127
8044,107,134,143
8045,108,130,123
8046,109,128,120
8047,110,125,130
8048,111,124,139
8049,112,135,143
8050,113,138,125
8051,114,121,128
8052,115,128,132
8053,116,121,118
8054,117,129,118
8055,118,121,129
8056,119,131,130
8057,120,129,125
8058,121,136,122
8059,122,130,141
8060,123,136,121
8061,124,127,118
8062,125,132,133
8063,126,134,114
8064,127,135,129
8065,16,115,118
8066,17,135,131
8067,18,139,122
8068,19,130,134
8069,20,120,125
8070,21,129,126
8071,22,121,127
8072,23,126,126
8073,24,142,127
8074,25,144,118
8075,26,127,129
8076,27,141,124
8077,28,128,122
8078,29,129,130
8079,30,134,131
8080,31,133,131
8081,32,134,143
8082,33,129,130
8083,34,123,122
8084,35,122,125
8085,36,136,141
8086,37,141,134
8087,38,114,133
8088,39,131,130
8089,40,117,133
8090,41,133,139
8091,42,132,121
8092,43,145,139
8093,44,140,129
8094,45,117,140
8095,46,133,126
8096,47,132,138
8097,48,116,113
8098,49,122,132
8099,50,144,115
8100,51,136,144
8101,52,124,123
8102,53,116,136
8103,54,128,132
8104,55,124,124
8105,56,128,140
8106,57,140,133
8107,58,124,128
8108,59,127,126
8109,60,113,125
8110,61,127,119
8111,62,122,128
8112,63,126,127
8113,64,116,122
8114,65,136,134
8115,66,120,130
8116,67,125,137
8117,68,131,125
8118,69,111,127
8119,70,126,129
8120,71,123,134
8121,72,136,130
8122,73,122,122
8123,74,145,137
8124,75,133,124
8125,76,126,112
8126,77,131,119
8127,78,144,120
8128,79,135,111
8129,80,128,132
8130,81,124,111
8131,82,129,138
8132,83,125,129
8133,84,122,130
8134,85,135,131
8135,86,128,124
8136,87,136,119
8137,88,114,132
8138,89,130,129
8139,90,123,135
8140,91,121,128
8141,92,130,122
8142,93,120,143
8143,94,129,120
8144,95,125,127
8145,96,135,127
8146,97,128,123
8147,98,126,127
8148,99,126,125
8149,100,134,115
8150,101,132,114
8151,102,137,131
8152,103,115,135
8153,104,129,115
8154,105,126,128
8155,106,122,134
8156,107,115,125
8157,108,124,121
8158,109,137,123
8159,110,120,133
8160,111,119,140
8161,112,136,131
8162,113,130,116
8163,114,123,118
8164,115,105,123
8165,116,121,147
8166,117,119,126
8167,118,144,131
8168,119,125,111
8169,120,127,112
8170,121,118,117
8171,122,121,122
8172,123,133,113
8173,124,129,134
8174,125,116,134
8175,126,132,141
8176,127,129,133
8177,16,133,138
8178,17,125,120
8179,18,143,133
8180,19,135,127
8181,20,128,147
8182,21,118,141
8183,22,124,122
8184,23,124,124
8185,24,112,119
8186,25,116,128
8187,26,125,119
8188,27,119,136
8189,28,125,127
8190,29,135,119
8191,30,120,130
8192,31,135,129
8193,32,126,127
8194,33,120,133
8195,34,128,126
8196,35,125,129
8197,36,132,125
8198,37,119,118
8199,38,121,138
8200,39,134,121
8201,40,122,122
8202,41,140,132
8203,42,122,131
8204,43,123,134
8205,44,124,130
8206,45,143,139
8207,46,141,130
8208,47,126,138
8209,48,114,126
8210,49,127,120
8211,50,146,111
8212,51,127,130
8213,52,135,136
8214,53,130,138
8215,54,119,112
8216,55,132,116
8217,56,139,133
8218,57,134,115
8219,58,134,125
8220,59,130,132
8221,60,142,127
8222,61,118,137
8223,62,134,134
8224,63,141,125
8225,64,131,134
8226,65,114,138
8227,66,138,128
8228,67,131,125
8229,68,125,114
8230,69,122,119
8231,70,118,131
8232,71,122,121
8233,72,142,132
8234,73,123,140
8235,74,131,141
8236,75,128,131
8237,76,132,127
8238,77,119,122
8239,78,138,127
8240,79,139,119
8241,80,123,142
8242,81,117,130
8243,82,125,118
8244,83,128,142
8245,84,128,123
8246,85,119,134
8247,86,134,141
8248,87,141,134
8249,88,129,133
8250,89,138,124
8251,90,132,127
8252,91,127,119
8253,92,118,121
8254,93,134,124
8255,94,137,126
8256,95,135,101
8257,96,133,137
8258,97,129,121
8259,98,126,134
8260,99,127,143
8261,100,146,138
8262,101,123,120
8263,102,122,128
8264,103,119,122
8265,104,132,118
8266,105,130,125
8267,106,130,115
8268,107,131,147
8269,108,122,130
8270,109,122,132
8271,110,122,130
8272,111,121,128
8273,112,106,130
8274,113,132,128
8275,114,127,131
8276,115,142,138
8277,116,119,135
8278,117,137,136
8279,118,128,129
8280,119,114,123
8281,120,135,114
8282,121,133,122
8283,122,134,125
8284,123,133,125
8285,124,124,130
8286,125,128,121
8287,126,120,146
8288,127,116,134
8289,16,135,125
8290,17,111,124
8291,18,123,124
8292,19,123,138
8293,20,139,120
8294,21,120,125
8295,22,129,122
8296,23,134,139
8297,24,131,136
8298,25,134,128
8299,26,127,136
8300,27,120,134
8301,28,130,122
8302,29,127,115
8303,30,120,119
8304,31,113,126
8305,32,124,129
8306,33,127,132
8307,34,140,126
8308,35,116,121
8309,36,114,125
8310,37,120,127
8311,38,127,128
8312,39,140,122
8313,40,125,138
8314,41,125,128
8315,42,138,119
8316,43,134,117
8317,44,135,133
8318,45,125,126
8319,46,121,118
8320,47,128,127
8321,48,139,118
8322,49,129,130
8323,50,144,141
8324,51,129,139
8325,52,117,135
8326,53,118,121
8327,54,127,152
8328,55,129,113
8329,56,130,127
8330,57,133,123
8331,58,121,118
8332,59,115,129
8333,60,124,143
8334,61,121,119
8335,62,128,128
8336,63,129,118
8337,64,126,129
8338,65,133,137
8339,66,123,124
8340,67,131,130
8341,68,110,136
8342,69,128,124
8343,70,128,134
8344,71,125,118
8345,72,134,138
8346,73,118,125
8347,74,136,123
8348,75,130,125
8349,76,116,125
8350,77,128,129
8351,78,129,143
8352,79,131,130
8353,80,140,128
8354,81,135,141
8355,82,126,125
8356,83,127,121
8357,84,136,137
8358,85,121,122
8359,86,120,126
8360,87,126,128
8361,88,138,138
8362,89,112,124
8363,90,129,129
8364,91,127,113
8365,92,151,128
8366,93,134,143
8367,94,142,138
8368,95,122,138
8369,96,142,130
8370,97,133,127
8371,98,138,126
8372,99,129,118
8373,100,133,131
8374,101,124,132
8375,102,146,133
8376,103,128,132
8377,104,126,147
8378,105,117,114
8379,106,128,133
8380,107,128,134
8381,108,130,123
8382,109,138,137
8383,110,127,113
8384,111,119,123
8385,112,137,120
8386,113,122,139
8387,114,122,123
8388,115,132,122
8389,116,128,121
8390,117,133,127
8391,118,131,131
8392,119,118,135
8393,120,129,131
8394,121,133,126
8395,122,134,144
8396,123,127,137
8397,124,110,133
8398,125,125,128
8399,126,120,133
8400,127,124,134
8401,16,132,132
8402,17,123,121
8403,18,118,118
8404,19,123,114
8405,20,135,134
8406,21,140,132
8407,22,124,135
8408,23,147,124
8409,24,130,146
8410,25,120,141
8411,26,134,129
8412,27,133,128
8413,28,132,120
8414,29,117,114
8415,30,128,124
8416,31,129,108
8417,32,116,129
8418,33,142,133
8419,34,128,136
8420,35,137,132
8421,36,120,126
8422,37,133,132
8423,38,126,129
8424,39,122,121
8425,40,131,128
8426,41,138,122
8427,42,123,115
8428,43,122,126
8429,44,144,120
8430,45,120,126
8431,46,122,130
8432,47,133,130
8433,48,129,119
8434,49,123,128
8435,50,139,139
8436,51,134,147
8437,52,129,141
8438,53,120,131
8439,54,143,147
8440,55,135,115
8441,56,133,141
8442,57,110,123
8443,58,124,138
8444,59,122,140
8445,60,127,130
8446,61,127,139
8447,62,134,122
8448,63,115,126
8449,64,138,121
8450,65,134,115
8451,66,108,118
8452,67,129,137
8453,68,127,143
8454,69,136,121
8455,70,146,133
8456,71,133,130
8457,72,129,134
8458,73,111,119
8459,74,125,120
8460,75,137,134
8461,76,135,126
8462,77,137,124
8463,78,125,145
8464,79,137,139
8465,80,126,125
8466,81,129,126
8467,82,133,140
8468,83,124,136
8469,84,133,137
8470,85,126,136
8471,86,118,121
8472,87,127,130
8473,88,129,144
8474,89,128,119
8475,90,131,132
8476,91,133,134
8477,92,125,132
8478,93,140,121
8479,94,134,114
8480,95,129,128
8481,96,133,134
8482,97,137,146
8483,98,133,145
8484,99,138,132
8485,100,132,126
8486,101,131,131
8487,102,122,129
8488,103,139,131
8489,104,118,130
8490,105,119,147
8491,106,123,118
8492,107,128,130
8493,108,126,115
8494,109,135,129
8495,110,143,142
8496,111,110,134
8497,112,135,138
8498,113,131,147
8499,114,117,112
8500,115,127,138
8501,116,129,134
8502,117,117,145
8503,118,124,127
8504,119,139,112
8505,120,128,108
8506,121,143,118
8507,122,134,133
8508,123,128,124
8509,124,118,127
8510,125,121,117
8511,126,115,123
8512,127,134,144
8513,16,136,131
8514,17,135,128
8515,18,131,135
8516,19,130,114
8517,20,118,127
8518,21,125,128
8519,22,138,127
8520,23,123,117
8521,24,127,137
8522,25,130,126
8523,26,133,131
8524,27,130,112
8525,28,123,137
8526,29,145,114
8527,30,120,133
8528,31,124,127
8529,32,117,133
8530,33,134,133
8531,34,124,129
8532,35,115,135
8533,36,115,125
8534,37,139,135
8535,38,118,123
8536,39,127,125
8537,40,136,117
8538,41,115,146
8539,42,131,145
8540,43,129,127
8541,44,122,132
8542,45,115,126
8543,46,123,125
8544,47,144,112
8545,48,144,135
8546,49,129,123
8547,50,124,144
8548,51,133,125
8549,52,140,111
8550,53,126,136
8551,54,132,130
8552,55,121,133
8553,56,125,117
8554,57,128,133
8555,58,122,127
8556,59,116,123
8557,60,137,134
8558,61,111,135
8559,62,120,131
8560,63,135,135
8561,64,128,125
8562,65,147,137
8563,66,136,126
8564,67,117,118
8565,68,133,132
8566,69,125,129
8567,70,142,132
8568,71,131,146
8569,72,123,126
8570,73,128,107
8571,74,140,116
8572,75,133,128
8573,76,140,118
8574,77,121,129
8575,78,123,120
8576,79,121,120
8577,80,122,134
8578,81,135,136
8579,82,118,124
8580,83,129,127
8581,84,132,126
8582,85,146,124
8583,86,133,123
8584,87,140,122
8585,88,132,128
8586,89,140,138
8587,90,124,131
8588,91,145,118
8589,92,126,123
8590,93,120,129
8591,94,133,131
8592,95,133,136
8593,96,132,127
8594,97,126,113
8595,98,129,123
8596,99,138,134
8597,100,141,131
8598,101,130,128
8599,102,118,128
8600,103,134,117
8601,104,126,117
8602,105,124,132
8603,106,118,113
8604,107,138,124
8605,108,115,134
8606,109,124,134
8607,110,122,133
8608,111,116,129
8609,112,126,120
8610,113,122,124
8611,114,123,112
8612,115,130,124
8613,116,124,126
8614,117,131,124
8615,118,133,116
8616,119,127,128
8617,120,137,136
8618,121,122,123
8619,122,122,134
8620,123,132,130
8621,124,123,122
8622,125,135,132
8623,126,127,124
8624,127,126,111
8625,16,121,133
8626,17,133,138
8627,18,141,133
8628,19,132,139
8629,20,127,124
8630,21,128,128
8631,22,135,120
8632,23,135,132
8633,24,118,117
8634,25,132,152
8635,26,140,132
8636,27,124,125
8637,28,129,128
8638,29,128,140
8639,30,119,132
8640,31,127,127
8641,32,123,122
8642,33,123,123
8643,34,128,130
8644,35,134,132
8645,36,130,126
8646,37,124,129
8647,38,135,114
8648,39,133,141
8649,40,129,116
8650,41,115,130
8651,42,130,133
8652,43,137,117
8653,44,137,125
8654,45,133,131
8655,46,132,128
8656,47,132,123
8657,48,132,127
8658,49,143,124
8659,50,126,110
8660,51,138,130
8661,52,123,128
8662,53,125,128
8663,54,128,130
8664,55,115,148
8665,56,124,128
8666,57,128,131
8667,58,118,129
8668,59,132,120
8669,60,139,110
8670,61,129,123
8671,62,139,126
8672,63,128,129
8673,64,122,137
8674,65,135,108
8675,66,131,118
8676,67,130,137
8677,68,133,141
8678,69,129,128
8679,70,130,130
8680,71,135,135
8681,72,118,116
8682,73,126,120
8683,74,118,135
8684,75,127,100
8685,76,137,134
8686,77,133,128
8687,78,117,143
8688,79,118,118
8689,80,125,110
8690,81,121,129
8691,82,117,146
8692,83,134,126
8693,84,133,137
8694,85,134,131
8695,86,125,122
8696,87,133,137
8697,88,137,132
8698,89,118,113
8699,90,134,115
8700,91,133,127
8701,92,141,124
8702,93,124,129
8703,94,130,125
8704,95,126,124
8705,96,120,141
8706,97,135,122
8707,98,130,130
8708,99,130,144
8709,100,133,114
8710,101,116,143
8711,102,132,122
8712,103,132,119
8713,104,121,121
8714,105,127,147
8715,106,140,114
8716,107,125,116
8717,108,141,121
8718,109,113,123
8719,110,137,136
8720,111,119,136
8721,112,123,114
8722,113,135,125
8723,114,127,140
8724,115,119,125
8725,116,144,129
8726,117,134,129
8727,118,123,136
8728,119,124,128
8729,120,122,123
8730,121,135,139
8731,122,131,127
8732,123,121,127
8733,124,140,127
8734,125,126,123
8735,126,124,133
8736,127,128,124
8737,16,133,126
8738,17,111,145
8739,18,130,128
8740,19,124,117
8741,20,111,124
8742,21,129,132
8743,22,131,136
8744,23,130,143
8745,24,126,134
8746,25,119,128
8747,26,127,134
8748,27,134,144
8749,28,130,136
8750,29,133,144
8751,30,132,126
8752,31,127,127
8753,32,136,120
8754,33,112,120
8755,34,133,126
8756,35,122,142
8757,36,118,126
8758,37,115,131
8759,38,123,133
8760,39,129,135
8761,40,121,128
8762,41,131,119
8763,42,128,127
8764,43,127,133
8765,44,127,135
8766,45,131,137
8767,46,117,120
8768,47,132,123
8769,48,130,132
8770,49,128,133
8771,50,133,131
8772,51,126,127
8773,52,129,127
8774,53,130,109
8775,54,118,128
8776,55,123,128
8777,56,120,129
8778,57,148,127
8779,58,130,126
8780,59,136,124
8781,60,123,113
8782,61,132,126
8783,62,118,128
8784,63,122,131
8785,64,125,125
8786,65,124,138
8787,66,120,142
8788,67,147,134
8789,68,117,125
8790,69,129,141
8791,70,146,136
8792,71,127,120
8793,72,110,128
8794,73,136,124
8795,74,123,134
8796,75,117,130
8797,76,118,133
8798,77,134,150
8799,78,125,119
8800,79,126,124
8801,80,110,120
8802,81,127,137
8803,82,136,124
8804,83,134,124
8805,84,134,142
8806,85,116,136
8807,86,133,124
8808,87,114,129
8809,88,128,108
8810,89,131,127
8811,90,133,130
8812,91,137,136
8813,92,129,143
8814,93,135,121
8815,94,121,128
8816,95,134,127
8817,96,126,119
8818,97,119,136
8819,98,114,140
8820,99,123,132
8821,100,123,117
8822,101,119,131
8823,102,122,128
8824,103,114,126
8825,104,129,120
8826,105,130,130
8827,106,126,133
8828,107,117,140
8829,108,118,114
8830,109,133,123
8831,110,121,116
8832,111,135,136
8833,112,130,134
8834,113,124,121
8835,114,127,137
8836,115,125,147
8837,116,124,143
8838,117,126,136
8839,118,132,130
8840,119,138,131
8841,120,134,130
8842,121,143,123
8843,122,130,135
8844,123,126,109
8845,124,130,106
8846,125,132,131
8847,126,122,130
8848,127,126,138
8849,16,121,123
8850,17,129,139
8851,18,122,125
8852,19,126,141
8853,20,122,130
8854,21,134,129
8855,22,141,125
8856,23,122,136
8857,24,130,126
8858,25,134,124
8859,26,130,121
8860,27,121,139
8861,28,121,119
8862,29,121,123
8863,30,117,121
8864,31,111,124
8865,32,134,134
8866,33,137,122
8867,34,133,139
8868,35,124,133
8869,36,125,110
8870,37,124,122
8871,38,124,130
8872,39,116,135
8873,40,132,122
8874,41,122,114
8875,42,126,135
8876,43,138,125
8877,44,129,137
8878,45,136,132
8879,46,119,132
8880,47,136,122
8881,48,132,110
8882,49,127,122
8883,50,129,133
8884,51,119,133
8885,52,126,123
8886,53,135,145
8887,54,126,144
8888,55,123,131
8889,56,138,136
8890,57,121,129
8891,58,123,132
8892,59,126,131
8893,60,120,120
8894,61,118,124
8895,62,137,112
8896,63,143,126
8897,64,114,123
8898,65,124,129
8899,66,119,126
8900,67,131,141
8901,68,122,133
8902,69,138,117
8903,70,127,118
8904,71,118,122
8905,72,132,123
8906,73,131,129
8907,74,124,138
8908,75,119,122
8909,76,123,127
8910,77,114,123
8911,78,119,139
8912,79,128,136
8913,80,126,122
8914,81,130,146
8915,82,122,113
8916,83,129,114
8917,84,124,122
8918,85,128,136
8919,86,117,132
8920,87,124,116
8921,88,138,119
8922,89,135,119
8923,90,134,142
8924,91,122,111
8925,92,128,140
8926,93,120,122
8927,94,120,143
8928,95,130,124
8929,96,123,130
8930,97,133,132
8931,98,116,116
8932,99,140,129
8933,100,129,126
8934,101,121,122
8935,102,136,115
8936,103,134,126
8937,104,131,135
8938,105,129,132
8939,106,125,133
8940,107,128,137
8941,108,123,128
8942,109,137,133
8943,110,126,136
8944,111,124,110
8945,112,127,121
8946,113,123,136
8947,114,122,134
8948,115,114,112
8949,116,137,133
8950,117,118,120
8951,118,123,116
8952,119,117,130
8953,120,116,129
8954,121,131,133
8955,122,118,135
8956,123,147,132
8957,124,126,142
8958,125,131,128
8959,126,129,147
8960,127,130,139
8961,16,117,121
8962,17,124,126
8963,18,118,116
8964,19,129,120
8965,20,127,134
8966,21,142,143
8967,22,127,138
8968,23,122,121
8969,24,131,136
8970,25,132,124
8971,26,123,131
8972,27,132,132
8973,28,119,140
8974,29,133,137
8975,30,142,131
8976,31,138,129
8977,32,118,128
8978,33,129,118
8979,34,126,141
8980,35,128,125
8981,36,124,122
8982,37,125,133
8983,38,127,124
8984,39,128,136
8985,40,136,129
8986,41,137,119
8987,42,135,124
8988,43,130,119
8989,44,126,124
8990,45,132,134
8991,46,135,118
8992,47,134,121
8993,48,122,126
8994,49,129,134
8995,50,136,132
8996,51,129,129
8997,52,129,141
8998,53,128,140
8999,54,134,136
9000,55,131,136
9001,56,124,133
9002,57,125,132
9003,58,127,105
9004,59,140,131
9005,60,138,126
9006,61,141,127
9007,62,117,145
9008,63,132,124
9009,64,122,131
9010,65,135,114
9011,66,135,137
9012,67,118,127
9013,68,105,125
9014,69,132,128
9015,70,136,126
9016,71,134,137
9017,72,128,134
9018,73,125,124
9019,74,129,119
9020,75,136,135
9021,76,119,127
9022,77,114,117
9023,78,132,136
9024,79,122,132
9025,80,125,122
9026,81,137,136
9027,82,127,133
9028,83,117,130
9029,84,141,129
9030,85,119,125
9031,86,139,121
9032,87,122,129
9033,88,116,109
9034,89,132,115
9035,90,126,124
9036,91,134,131
9037,92,128,118
9038,93,128,108
9039,94,129,140
9040,95,133,127
9041,96,114,118
9042,97,127,128
9043,98,123,115
9044,99,120,116
9045,100,126,138
9046,101,136,127
9047,102,135,139
9048,103,131,119
9049,104,104,128
9050,105,134,128
9051,106,130,126
9052,107,140,149
9053,108,129,131
9054,109,129,138
9055,110,132,114
9056,111,133,135
9057,112,147,124
9058,113,128,117
9059,114,117,125
9060,115,123,130
9061,116,133,135
9062,117,126,135
9063,118,147,125
9064,119,136,133
9065,120,125,147
9066,121,124,134
9067,122,133,130
9068,123,128,125
9069,124,133,132
9070,125,135,124
9071,126,118,112
9072,127,131,128
9073,16,134,121
9074,17,120,119
9075,18,122,133
9076,19,136,145
9077,20,126,136
9078,21,112,135
9079,22,128,139
9080,23,129,124
9081,24,119,127
9082,25,126,143
9083,26,134,138
9084,27,132,126
9085,28,129,131
9086,29,138,121
9087,30,120,124
9088,31,140,131
9089,32,135,133
9090,33,144,123
9091,34,130,120
9092,35,121,136
9093,36,128,125
9094,37,125,131
9095,38,111,125
9096,39,120,126
9097,40,135,139
9098,41,114,118
9099,42,133,133
9100,43,121,125
9101,44,131,131
9102,45,122,125
9103,46,139,137
9104,47,142,135
9105,48,131,127
9106,49,129,113
9107,50,134,115
9108,51,129,131
9109,52,128,135
9110,53,127,119
9111,54,114,127
9112,55,135,136
9113,56,127,118
9114,57,137,129
9115,58,138,144
9116,59,137,131
9117,60,139,132
9118,61,121,134
9119,62,127,123
9120,63,134,134
9121,64,133,125
9122,65,126,136
9123,66,132,130
9124,67,117,134
9125,68,131,131
9126,69,114,129
9127,70,122,131
9128,71,139,136
9129,72,116,136
9130,73,124,135
9131,74,125,124
9132,75,128,123
9133,76,116,121
9134,77,134,135
9135,78,129,114
9136,79,122,121
9137,80,131,112
9138,81,118,124
9139,82,136,121
9140,83,126,138
9141,84,133,119
9142,85,114,133
9143,86,122,141
9144,87,127,125
9145,88,123,139
9146,89,137,141
9147,90,123,122
9148,91,113,138
9149,92,134,118
9150,93,124,120
9151,94,136,121
9152,95,123,133
9153,96,132,131
9154,97,117,133
9155,98,119,125
9156,99,137,141
9157,100,125,131
9158,101,126,122
9159,102,131,134
9160,103,118,128
9161,104,123,129
9162,105,119,126
9163,106,132,131
9164,107,123,127
9165,108,128,140
9166,109,122,132
9167,110,113,120
9168,111,127,107
9169,112,116,124
9170,113,122,127
9171,114,120,131
9172,115,131,123
9173,116,126,118
9174,117,130,124
9175,118,123,135
9176,119,118,139
9177,120,128,120
9178,121,133,130
9179,122,120,127
9180,123,127,113
9181,124,128,127
9182,125,121,130
9183,126,122,125
9184,127,137,149
9185,16,122,128
9186,17,122,137
9187,18,134,125
9188,19,132,135
9189,20,124,137
9190,21,126,133
9191,22,127,129
9192,23,128,115
9193,24,130,128
9194,25,124,127
9195,26,136,114
9196,27,141,126
9197,28,116,145
9198,29,137,133
9199,30,126,142
9200,31,137,132
9201,32,117,120
9202,33,122,117
9203,34,122,130
9204,35,131,128
9205,36,130,129
9206,37,140,128
9207,38,126,122
9208,39,123,134
9209,40,125,142
9210,41,127,131
9211,42,122,143
9212,43,133,136
9213,44,118,130
9214,45,126,119
9215,46,124,130
9216,47,129,115
9217,48,142,132
9218,49,130,138
9219,50,112,125
9220,51,115,131
9221,52,130,107
9222,53,132,124
9223,54,141,141
9224,55,125,130
9225,56,134,133
9226,57,127,138
9227,58,132,127
9228,59,119,115
9229,60,123,130
9230,61,124,125
9231,62,124,127
9232,63,128,143
9233,64,117,126
9234,65,132,133
9235,66,120,138
9236,67,122,137
9237,68,126,127
9238,69,130,131
9239,70,122,130
9240,71,129,129
9241,72,140,113
9242,73,117,132
9243,74,127,122
9244,75,133,131
9245,76,119,132
9246,77,124,141
9247,78,140,115
9248,79,135,126
9249,80,142,118
9250,81,129,130
9251,82,129,121
9252,83,130,130
9253,84,123,145
9254,85,139,112
9255,86,110,124
9256,87,121,132
9257,88,122,111
9258,89,132,121
9259,90,126,123
9260,91,115,126
9261,92,115,120
9262,93,122,135
9263,94,144,150
9264,95,151,137
9265,96,119,142
9266,97,124,126
9267,98,140,120
9268,99,134,126
9269,100,144,125
9270,101,140,122
9271,102,118,144
9272,103,123,142
9273,104,131,134
9274,105,116,136
9275,106,136,131
9276,107,134,121
9277,108,128,121
9278,109,130,123
9279,110,122,135
9280,111,132,132
9281,112,145,125
9282,113,132,123
9283,114,129,141
9284,115,127,130
9285,116,132,137
9286,117,143,125
9287,118,123,122
9288,119,120,139
9289,120,138,132
9290,121,124,135
9291,122,133,124
9292,123,127,126
9293,124,131,137
9294,125,136,132
9295,126,140,143
9296,127,141,127
9297,16,135,132
9298,17,124,123
9299,18,135,121
9300,19,125,121
9301,20,125,132
9302,21,132,129
9303,22,130,113
9304,23,128,130
9305,24,129,124
9306,25,134,127
9307,26,130,125
9308,27,136,134
9309,28,127,144
9310,29,127,136
9311,30,133,127
9312,31,124,131
9313,32,133,124
9314,33,120,135
9315,34,135,128
9316,35,131,125
9317,36,125,136
9318,37,133,124
9319,38,132,133
9320,39,131,122
9321,40,123,133
9322,41,116,134
9323,42,131,132
9324,43,129,143
9325,44,136,128
9326,45,132,140
9327,46,123,126
9328,47,126,128
9329,48,121,123
9330,49,125,131
9331,50,122,131
9332,51,129,131
9333,52,128,129
9334,53,122,130
9335,54,137,122
9336,55,132,125
9337,56,120,126
9338,57,114,140
9339,58,122,118
9340,59,124,131
9341,60,140,127
9342,61,122,118
9343,62,124,139
9344,63,133,130
9345,64,120,128
9346,65,112,121
9347,66,146,133
9348,67,145,129
9349,68,133,134
9350,69,134,123
9351,70,139,126
9352,71,119,124
9353,72,135,126
9354,73,123,134
9355,74,133,135
9356,75,140,138
9357,76,129,143
9358,77,118,119
9359,78,139,128
9360,79,116,153
9361,80,123,126
9362,81,131,111
9363,82,134,152
9364,83,131,128
9365,84,122,117
9366,85,142,139
9367,86,125,126
9368,87,126,128
9369,88,126,120
9370,89,137,125
9371,90,122,134
9372,91,132,131
9373,92,128,135
9374,93,121,128
9375,94,123,134
9376,95,126,136
9377,96,116,131
9378,97,119,127
9379,98,132,153
9380,99,127,134
9381,100,115,124
9382,101,122,143
9383,102,124,133
9384,103,127,139
9385,104,137,123
9386,105,133,125
9387,106,138,115
9388,107,130,122
9389,108,127,123
9390,109,121,119
9391,110,130,122
9392,111,131,135
9393,112,137,118
9394,113,142,118
9395,114,122,120
9396,115,117,123
9397,116,131,126
9398,117,133,135
9399,118,137,125
9400,119,137,133
9401,120,129,125
9402,121,138,137
9403,122,112,125
9404,123,129,122
9405,124,131,132
9406,125,153,133
9407,126,116,139
